VideoID,Title,Publish_Date,Publish_Time,Day_of_the_week,Hour_of_the_day,Views,Likes,Dislikes,Comments,Engagement Rate,
Kl53uNWmxGA,How to Make Tour & Travels Website with WordPress in 45 Minutes - Full Website Tutorial,12-12-2022,13:50:41,Monday,13.00,57528.00,1123.00,0.00,47.00,112300.00%,
yomLCx7_qbo,Why is your Resume Getting Rejected? | Mistakes to Avoid - Must Watch,13-12-2022,08:25:17,Tuesday,8.00,9983.00,420.00,0.00,20.00,42000.00%,
F2KB_MEBzpw,8 Myths Every Coder Should Know Before Start to Code | Coding Myths - for Beginners 😮,14-12-2022,10:38:26,Wednesday,10.00,20864.00,1007.00,0.00,56.00,100700.00%,
#NAME?,Python Tutorial for Beginners to Advanced | Python Full Course in Hindi (Part-3) 🔥,15-12-2022,14:25:10,Thursday,14.00,65740.00,2253.00,0.00,200.00,225300.00%,
XOGxKlyFR_Y,How to Become a Content Writer Without Experience?🤔 (Complete Guide),17-12-2022,13:50:41,Saturday,13.00,654328.00,19238.00,0.00,506.00,1923800.00%,
LxaXjuG_SmU,ASYNC vs SYNC - Difference😮 | Synchronous and Asynchronous Programming in JavaScript - Explained,18-12-2022,08:25:17,Sunday,8.00,14289.00,397.00,0.00,20.00,39700.00%,
JzCFh5Z6xS0,Best Useful Google Search Tricks & Tips You Must Know!🔥🔥😲,19-12-2022,10:38:26,Monday,10.00,178043.00,7163.00,0.00,455.00,716300.00%,
On9rK6EGY4o,Instagram Post Like Automation with Selenium | Instagram Automation Project 🔥🔥,20-12-2022,14:25:10,Tuesday,14.00,29201.00,978.00,0.00,41.00,97800.00%,
Y2z76gZw0zI,How to Make Money From Coding? - 6 जोरदार तरीके! (No Degree Required) 🤑🔥,22-12-2022,13:50:41,Thursday,13.00,33510.00,1796.00,0.00,54.00,179600.00%,
3CFTVYYK3H0,Voice Search Optimization - How To Optimize Your Site For Voice Search? (10K/MONTH! )😮🔥,23-12-2022,08:25:17,Friday,8.00,23004.00,816.00,0.00,47.00,81600.00%,
jH6PIDR96kw,Complete Roadmap for Machine Learning - 2023🔥 | How To Become Machine Learning Engineer? 🤑,24-12-2022,10:38:26,Saturday,10.00,41885.00,1516.00,0.00,44.00,151600.00%,
wxO5y3JzcWU,Instagram Full Course: How to GROW on Instagram in 2024 and Make Money (0 to 50K Followers),25-12-2022,14:25:10,Sunday,14.00,500673.00,16601.00,0.00,390.00,1660100.00%,
hFPWxJJRH08,How to Become a Data Analyst (Full Roadmap) | Complete Data Analyst Roadmap 🔥,26-12-2022,13:50:41,Monday,13.00,265349.00,9565.00,0.00,205.00,956500.00%,
PrwlMMXUBpg,Best Programming Language for MACHINE LEARNING 2023 🔥,27-12-2022,08:25:17,Tuesday,8.00,18371.00,538.00,0.00,37.00,53800.00%,
70vHB5GZbTM,2023 React JS RODAMAP 🔥 | Learn How to Become React JS Developer? - (Step-By-Step),28-12-2022,10:38:26,Wednesday,10.00,58911.00,2350.00,0.00,56.00,235000.00%,
WLD0YhFGbvY,Top 7 Best YouTube Channel Ideas in 2023 for Fast Growth & Money 😱🔥,29-12-2022,14:25:10,Thursday,14.00,160713.00,5764.00,0.00,151.00,576400.00%,
3A9LV642AK4,Java Classes & Object (With Example) | Java Tutorial for Beginners 🔥,30-12-2022,13:50:41,Friday,13.00,7344.00,227.00,0.00,15.00,22700.00%,
YcuBJzlLR8A,Which Programming Language to Learn After Python? - 2023 🤔,31-12-2022,08:25:17,Saturday,8.00,13060.00,459.00,0.00,20.00,45900.00%,
0jFieRlwz1c,Celebrating the Start of 2023 #HappyNewYear  - WsCube Tech,01-01-2023,10:38:26,Sunday,10.00,11381.00,516.00,0.00,6.00,51600.00%,
HVjjoMvutj4,"Full Stack ""Web Development"" Full Course - in 28 Hours | Learn Web Developer in 2025 with Projects",01-01-2023,14:25:10,Sunday,14.00,3093666.00,84695.00,0.00,1642.00,8469500.00%,
96kF13l8fB4,Complete Data Science Roadmap 2023 |  How to Become a Data Scientist? (FREE Resources) 🔥,02-01-2023,13:50:41,Monday,13.00,35597.00,1237.00,0.00,39.00,123700.00%,
n5tzaZp_JsY,YouTube Voice Search SEO : ऐसे करें YouTube Video को Optimize आयेंगे लाखो Views (Rank #1) 😱🤑,03-01-2023,08:25:17,Tuesday,8.00,16821.00,641.00,0.00,35.00,64100.00%,
MmkjAQuxGTA,What is ChatGPT & How Does It Works? [Full Guide] - Artificial Intelligence vs Human 😱,04-01-2023,10:38:26,Wednesday,10.00,66858.00,1858.00,0.00,65.00,185800.00%,
z7cjiyA823I,How to Become a Backend Developer  | Backend Web Development Detailed Roadmap with Resources 🔥,05-01-2023,14:25:10,Thursday,14.00,52129.00,1580.00,0.00,73.00,158000.00%,
WVD3D_Wm4rk,Warning: 🔴 Why YouTube Rejected Monetization 😱 - How to Solve Monetization Problems? (100% Real),06-01-2023,13:50:41,Friday,13.00,16494.00,598.00,0.00,66.00,59800.00%,
J7Vy6j4Y2BA,WORDPRESS vs CODING - Everything That You Need to Know Before Start Career 😮,07-01-2023,08:25:17,Saturday,8.00,72381.00,2269.00,0.00,94.00,226900.00%,
w9LqJpy0dEM,6 Best Python Projects for Job | Python Project Ideas for Beginners to Pro 🔥🤩,08-01-2023,10:38:26,Sunday,10.00,41930.00,1153.00,0.00,25.00,115300.00%,
SLT8E_DbE0k,Top 5 Most Useful Android Studio Tips and Tricks for Android Developers - You Must Know! 🔥😱,09-01-2023,14:25:10,Monday,14.00,12639.00,452.00,0.00,29.00,45200.00%,
LCh2NcS6I4o,YouTube Tags are DEAD or NOT? You Must Know!!  😱😲,10-01-2023,13:50:41,Tuesday,13.00,9900.00,377.00,0.00,34.00,37700.00%,
yyVqWUmsHgQ,WordPress.com vs WordPress.org (2023 Comparison) | Hindi,11-01-2023,08:25:17,Wednesday,8.00,23802.00,672.00,0.00,16.00,67200.00%,
fltdQIHNrc0,8 Highly-Paid & Best Freelancing Skills for Beginners | How to Start Freelancing in 2023? 🤑,12-01-2023,10:38:26,Thursday,10.00,54693.00,2610.00,0.00,90.00,261000.00%,
xL5td_aR_Tg,3 Mistakes to Avoid While Learning Data Science | Practical Tips 💯,13-01-2023,14:25:10,Friday,14.00,7013.00,254.00,0.00,13.00,25400.00%,
H240HOZpCB0,Install KALI LINUX on Android Phone - Complete Setup,14-01-2023,13:50:41,Saturday,13.00,2423821.00,73002.00,0.00,2686.00,7300200.00%,
kUJPZbUPqro,"Front End Web Development Full Course [22 Hours] | Learn HTML, CSS, Bootstrap 5, Tailwind CSS",15-01-2023,08:25:17,Sunday,8.00,720813.00,21633.00,0.00,467.00,2163300.00%,
AWSMXQEqZvo,JavaScript Roadmap for Beginners 2023 | Learn How to Become a Javascript Developer,16-01-2023,10:38:26,Monday,10.00,56795.00,2190.00,0.00,76.00,219000.00%,
BpBgk3nTb-o,How to Start Coding in 2023 | Fastest Way to Learn Programming - Full Guide,17-01-2023,14:25:10,Tuesday,14.00,31364.00,1638.00,0.00,68.00,163800.00%,
7bjJiU8VDlg,"07 Best Canva Hidden ELEMENTS, TIPS and TRICKS | Every Designer Must Know",18-01-2023,13:50:41,Wednesday,13.00,22653.00,1045.00,0.00,83.00,104500.00%,
Mz-x64pK6oQ,5 Mistakes To Avoid As a Beginner Android App Developer (PLEASE AVOID!),19-01-2023,08:25:17,Thursday,8.00,5390.00,276.00,0.00,27.00,27600.00%,
HgUZxpi5jMM,Complete Python Programming Roadmap | How to Become a Python Developer - 9 LPA 🤑,19-01-2023,10:38:26,Thursday,10.00,177223.00,5248.00,0.00,138.00,524800.00%,
wnY9GGl92mo,How to Learn Python Fast (Step-By-Step),20-01-2023,14:25:10,Friday,14.00,31277.00,1476.00,0.00,37.00,147600.00%,
w_PheXsEg0c,Laravel Rest API Tutorial [3 Hours] | Build & Managed a Real API with Laravel | Crash Course,21-01-2023,13:50:41,Saturday,13.00,60029.00,1162.00,0.00,46.00,116200.00%,
gIsXtru5mm4,What is DATA SCIENCE? | Data Science Explained in 8 Minutes | Data Science Tuotrial for Beginners,22-01-2023,08:25:17,Sunday,8.00,10554.00,453.00,0.00,25.00,45300.00%,
YmMg7tpW3OI,7 Useful Excel Tips and Tricks 2023 | Microsoft Excel Tutorial for Beginners,23-01-2023,10:38:26,Monday,10.00,21732.00,859.00,0.00,42.00,85900.00%,
LNGP138QuCo,10 Cool Google Search Tricks & Tips Used by Only 5% of People [Part-2] 🔥😲,24-01-2023,14:25:10,Tuesday,14.00,26973.00,1142.00,0.00,69.00,114200.00%,
vhUnkaJAh9A,Top 20 Useful Python Modules & Libraries in 15 Minutes | Learn Python for Beginners,25-01-2023,13:50:41,Wednesday,13.00,25878.00,848.00,0.00,20.00,84800.00%,
N8aJ_3BDYlM,How Much Plagiarism is Acceptable in Content? Ideal Plagiarism Percentage,25-01-2023,08:25:17,Wednesday,8.00,11045.00,256.00,0.00,18.00,25600.00%,
Vfw-LD8HMp0,YouTube Copyright Claim Kaise Hataye | How to Remove Copyright Claim on YouTube Video,26-01-2023,10:38:26,Thursday,10.00,53176.00,952.00,0.00,47.00,95200.00%,
8H4hs23qy0s,"What Is Edge AI and How Does It Work? (Features, Advantages & Uses) Complete Guide",27-01-2023,14:25:10,Friday,14.00,10641.00,319.00,0.00,17.00,31900.00%,
Xv9Ld2qAjMg,5 Best Python Modules for Beginners 2023 [Full Walkthrough],27-01-2023,13:50:41,Friday,13.00,8674.00,318.00,0.00,16.00,31800.00%,
OmlAHK2h3vc,Video Editing Using Python [MoviePy] Full Tutorial | Automate Video Editing Python,28-01-2023,08:25:17,Saturday,8.00,24731.00,546.00,0.00,14.00,54600.00%,
5mg80v5H7VU,Without YouTube Monetization - Earn $10 to $100 🤑 | How to Make Money from YouTube,29-01-2023,10:38:26,Sunday,10.00,28826.00,1181.00,0.00,45.00,118100.00%,
iCEjTr5v46U,Top 8 Python Libraries for Data Science for 2023 - You Must Know! 🔥,30-01-2023,14:25:10,Monday,14.00,8287.00,285.00,0.00,16.00,28500.00%,
w0eeQ0Tgk7E,"Data Analyst vs Data Scientist - What's the Difference? | Role, Skills, Salary & Demand",30-01-2023,13:50:41,Monday,13.00,176106.00,5397.00,0.00,124.00,539700.00%,
w6nkhybR9CU,2023 PLAN - Launching New FREE Courses 🔥🔥,01-02-2023,08:25:17,Wednesday,8.00,41752.00,1985.00,0.00,360.00,198500.00%,
Ekt9LfH8wvw,5 Best CSS Tips and Tricks Every CSS Developer Should Know 🔥 | CSS Tutorial for Beginners,02-02-2023,10:38:26,Thursday,10.00,14358.00,586.00,0.00,48.00,58600.00%,
FnzFM1vv1C0,How to Make a RESUME for Python Developers that Gets SHORTLISTED for All Interviews 🔥,03-02-2023,14:25:10,Friday,14.00,18426.00,496.00,0.00,24.00,49600.00%,
VFiGNo2atPI,"🤑🤑 बिना Channel Monetization, YouTube से Earning करें [101% Work] 🤑",04-02-2023,13:50:41,Saturday,13.00,25588.00,837.00,0.00,14.00,83700.00%,
hDq7l7d19SI,Cyber Security Roadmap for Beginners [How to Become a PRO ETHICAL HACKER],04-02-2023,08:25:17,Saturday,8.00,454012.00,7248.00,0.00,240.00,724800.00%,
TCWHvQQKyas,YouTube Subtitle लिख के कमा सकते हो लाखों रूपए 🤑 - Best Freelancing Work (100% Genuine),05-02-2023,10:38:26,Sunday,10.00,11426.00,668.00,0.00,11.00,66800.00%,
ldhTrtf-qV4,YouTube Channel CATEGORY ऐसे करें SELECT | How to Select YouTube Channel Category,05-02-2023,14:25:10,Sunday,14.00,22712.00,709.00,0.00,131.00,70900.00%,
t-KfG_4snIE,Next.JS Tutorial For Beginners #1: What is Next JS & Why to Use it? - 2023,06-02-2023,13:50:41,Monday,13.00,24434.00,469.00,0.00,28.00,46900.00%,
ZBOtWyOuVgU,WhatsApp Business Kya Hai? Explained in 5 Minutes | How To USE & Importance? 2024 in HINDI,06-02-2023,08:25:17,Monday,8.00,302953.00,3714.00,0.00,100.00,371400.00%,
f1BSID0GfH4,Facebook Ads Tutorial in Hindi: What is Facebook Ads & How Does it Works?,06-02-2023,10:38:26,Monday,10.00,126177.00,2465.00,0.00,50.00,246500.00%,
EK489I5K2Ws,How to Setup & Run Next JS for ALL SYSTEMS in 2023 | NextJS Complete Environment Setup,07-02-2023,14:25:10,Tuesday,14.00,11139.00,200.00,0.00,15.00,20000.00%,
2_Wp22JjCKU,WhatsApp Business Account Kaise Banaye? | How to Create WhatsApp Business Account,07-02-2023,13:50:41,Tuesday,13.00,376410.00,3339.00,0.00,60.00,333900.00%,
bDzbo0frSEk,Facebook Profiles VS Pages VS Groups - Difference Between | Facebook Ads Tutorial 2023,07-02-2023,08:25:17,Tuesday,8.00,51960.00,1025.00,0.00,35.00,102500.00%,
jhGqwLjYUMg,How to Build a Structure for your Next.js Project? | Next.js Tutorial 2023,08-02-2023,10:38:26,Wednesday,10.00,10682.00,186.00,0.00,13.00,18600.00%,
MOUqQF7o6jk,WhatsApp API Kya Hai?? How to Get WhatsApp Business API - Full Tutorial,08-02-2023,14:25:10,Wednesday,14.00,100067.00,1474.00,0.00,46.00,147400.00%,
haYZ6vH3YKg,Facebook Ads Manager V/S Business Manager - Difference Between | Facebook Ads 2023,08-02-2023,13:50:41,Wednesday,13.00,64105.00,1160.00,0.00,53.00,116000.00%,
RVKYUK0N-JA,How Next JS Code Really Works? | Next JS Tutorial for Beginners - Hindi,09-02-2023,08:25:17,Thursday,8.00,7575.00,152.00,0.00,8.00,15200.00%,
vqqOD4pFzGs,"How to Create & Manage, and Update WhatsApp Business Catalog",09-02-2023,10:38:26,Thursday,10.00,258968.00,2855.00,0.00,124.00,285500.00%,
YvxXyNWDr5M,How to Set Up a Facebook Ads Payment Method? | Facebook Ads 2023,09-02-2023,14:25:10,Thursday,14.00,98774.00,1071.00,0.00,57.00,107100.00%,
vErlPMwqwxU,Next.js Routing Made Easy: A Guide for Beginners,10-02-2023,13:50:41,Friday,13.00,5733.00,134.00,0.00,19.00,13400.00%,
hwu3wq73Czw,How to Enable Auto Reply on WhatsApp Messages | WhatsApp Business Tutorial,10-02-2023,08:25:17,Friday,8.00,366800.00,4990.00,0.00,121.00,499000.00%,
pgQmwo1bvm4,Facebook Ads Campaign Objective and When to Use Them - Complete Tutorial,10-02-2023,10:38:26,Friday,10.00,33962.00,590.00,0.00,30.00,59000.00%,
Cyp_vqgbeAw,PDF Editor Using Python (PikePDF) - Full Tutorial 🔥,11-02-2023,14:25:10,Saturday,14.00,13989.00,343.00,0.00,17.00,34300.00%,
sM1roKRAZeo,Nesting of Routes in NextJs - Explained | Next.js  Tutorial 2023 - Hindi,12-02-2023,13:50:41,Sunday,13.00,4546.00,107.00,0.00,9.00,10700.00%,
W8pNT9i5qH4,WhatsApp Business 2023: How to Set Quick Replies in WhatsApp Business?📲,12-02-2023,08:25:17,Sunday,8.00,101269.00,1692.00,0.00,41.00,169200.00%,
5yO0bdFIwvc,Facebook Ads Account Structure (Step-By-Step) Tutorial | Facebook Ads Tutorial 2023,12-02-2023,10:38:26,Sunday,10.00,23165.00,488.00,0.00,30.00,48800.00%,
i6liTKHa5Yg,Dynamic Routing in NextJs - Explained | Next.JS Tutorial For Beginners (2023) - Hindi,13-02-2023,14:25:10,Monday,14.00,6179.00,135.00,0.00,9.00,13500.00%,
nwzPMcosMYo,What is LinkedIn & How to Use LinkedIn - Beginner's Guide,13-02-2023,13:50:41,Monday,13.00,244336.00,4410.00,0.00,85.00,441000.00%,
oWc8903vp-U,Ad Campaigns vs Ad Sets vs Ad - What's the Difference? | Facebook Ads Tutorial 2023,13-02-2023,08:25:17,Monday,8.00,36049.00,658.00,0.00,24.00,65800.00%,
RfGnne9kkTI,Next.js Tutorial 2023: Nesting of Dynamic Routes in NextJs - Hindi,14-02-2023,10:38:26,Tuesday,10.00,4808.00,100.00,0.00,6.00,10000.00%,
NN6ZRiW5hvc,How to Create a Professional LinkedIn Account to Get a JOB - Hindi,14-02-2023,14:25:10,Tuesday,14.00,320174.00,4285.00,0.00,67.00,428500.00%,
SwYiOP0_wog,Facebook Ads Special Ad Category - Explained | Facebook Ads Tutorial 2023,14-02-2023,13:50:41,Tuesday,13.00,43596.00,572.00,0.00,35.00,57200.00%,
L03dBJ-mtZQ,How to Navigate Programmatically in Next.js? (Simply Explained) | Next.js Tutorial 2023,16-02-2023,08:25:17,Thursday,8.00,4328.00,79.00,0.00,6.00,7900.00%,
POFkWlUoE6A,Glimpse Of Our Journey - 2 Million WsCube Tech Family 🥳🎉,16-02-2023,10:38:26,Thursday,10.00,5475.00,297.00,0.00,68.00,29700.00%,
i-VqaseqJNg,Facebook Ads Tutorial: How to Setup Conversion Location - Hindi,16-02-2023,14:25:10,Thursday,14.00,21469.00,394.00,0.00,21.00,39400.00%,
4Hq7zc41Mmw,"Not Getting Views on YouTube? It Could be 5 Problems, FIX it NOW...",17-02-2023,13:50:41,Friday,13.00,17583.00,969.00,0.00,61.00,96900.00%,
3QoE-Elbz-0,Creating Custom 404 PAGE in Next.JS | Next.JS Tutorial For Beginners,18-02-2023,08:25:17,Saturday,8.00,6273.00,108.00,0.00,18.00,10800.00%,
EwRz21q2G-k,Best Tips for a Professional LinkedIn Profile Picture and Cover Photo | Do it Now!!,18-02-2023,10:38:26,Saturday,10.00,67025.00,1102.00,0.00,19.00,110200.00%,
g9RZtHezCCM,Facebook Ads Budget and Schedule an Advertising Campaign | Facebook Ads 2023,18-02-2023,14:25:10,Saturday,14.00,33136.00,662.00,0.00,25.00,66200.00%,
srBwRDiC3Pg,Frontend Development Full Course for Beginners using REACT JS (33 Hours),19-02-2023,13:50:41,Sunday,13.00,588494.00,16217.00,0.00,441.00,1621700.00%,
JnuNjXCvY9o,Pre-Rendering in Next JS | Next Js Tutorial for Beginners,20-02-2023,08:25:17,Monday,8.00,5931.00,109.00,0.00,10.00,10900.00%,
CVRtb9-jxfk,Impactful Tips to WRITE LinkedIn Profile Headlines for Job Seekers,20-02-2023,10:38:26,Monday,10.00,62358.00,1114.00,0.00,25.00,111400.00%,
74Ftg2CzcUM,"Facebook Ads Audience Targeting based on Age, Gender & Location - Full Tutorial",20-02-2023,14:25:10,Monday,14.00,27613.00,631.00,0.00,30.00,63100.00%,
Dxx73KMy0XE,ChatGPT Full Course with Prompts (2023) | How to Use ChatGPT for Beginners and Earn Money,21-02-2023,13:50:41,Tuesday,13.00,64585.00,2180.00,0.00,57.00,218000.00%,
Rv_DmYs8ihY,Static Generation and getStaticProps in Next JS | Next Js Pre Rendering,22-02-2023,08:25:17,Wednesday,8.00,6230.00,153.00,0.00,9.00,15300.00%,
cDIXn9Dv5qA,Write a POWERFUL LinkedIn Summary & Get a Job!,22-02-2023,10:38:26,Wednesday,10.00,59416.00,1335.00,0.00,48.00,133500.00%,
tKbKHCOUP5U,Detailed Targeting in Facebook Ads - Complete Explanation | Audience Targeting in FB Ads,22-02-2023,14:25:10,Wednesday,14.00,95758.00,1791.00,0.00,66.00,179100.00%,
J1VxzlpSugo,7 Best Chrome Extensions That Will Blow Your Mind (Must See),23-02-2023,13:50:41,Thursday,13.00,50517.00,2493.00,0.00,70.00,249300.00%,
1z22Uuz5TdY,Next.js Static Site Generation (SSG) With Dynamic Parameters - Full Tutorial,24-02-2023,08:25:17,Friday,8.00,6091.00,179.00,0.00,9.00,17900.00%,
Gchj0e2830A,LinkedIn Education Profile Optimization: Strategies for Job Seekers,24-02-2023,10:38:26,Friday,10.00,26790.00,651.00,0.00,15.00,65100.00%,
HToWQxr5yaA,Narrow Audience in Facebook Ads - Easy Explanation | Meta Ads Tutorial,24-02-2023,14:25:10,Friday,14.00,26798.00,655.00,0.00,27.00,65500.00%,
eFpy6Vj3GHs,How to Use ChatGPT to Generate DATA ANALYSIS Code Using Python Libraries,25-02-2023,13:50:41,Saturday,13.00,15762.00,489.00,0.00,23.00,48900.00%,
jt5UHsQPT7I,WsCube Tech Counseling Mela - Discover Your Destiny 🥳✨,26-02-2023,08:25:17,Sunday,8.00,4599.00,173.00,0.00,36.00,17300.00%,
ayENJUA9BBY,WsCube Tech Counseling Mela - Explore Your Potential in Jaipur 🥳✨,27-02-2023,10:38:26,Monday,10.00,3233.00,236.00,0.00,7.00,23600.00%,
a4GV5_1v4Zk,Discover Your Destiny With Us - WsCube Tech Counseling Mela  🥳✨,27-02-2023,14:25:10,Monday,14.00,10179.00,469.00,0.00,7.00,46900.00%,
LddMCOCLv_E,Explore Your Potentialin Jaipur | WsCube Tech Counseling Mela  🥳✨,27-02-2023,13:50:41,Monday,13.00,6157.00,298.00,0.00,3.00,29800.00%,
MNU2kXRnsdY,NextJs App - Understand the Build of Next js App (Simply Explained),28-02-2023,08:25:17,Tuesday,8.00,5665.00,145.00,0.00,20.00,14500.00%,
7Urr1i_bBd0,WsCube Tech Counselling Mela 💥 - अब आपके शहर JAIPUR में 🤩,28-02-2023,10:38:26,Tuesday,10.00,5790.00,278.00,0.00,4.00,27800.00%,
UXPVmxIbK4I,LinkedIn Skill Endorsements: How to Endorse Someone on LinkedIn?,28-02-2023,14:25:10,Tuesday,14.00,44014.00,879.00,0.00,28.00,87900.00%,
BaQYn0xkZtw,Facebook Ads Placements All Types & Their Importance - Complete Tutorial,28-02-2023,13:50:41,Tuesday,13.00,16782.00,435.00,0.00,28.00,43500.00%,
npnUWgr-gAA,WsCube Tech Counseling Mela - Explore Your Potential in Jaipur 🥳✨,01-03-2023,08:25:17,Wednesday,8.00,6722.00,316.00,0.00,10.00,31600.00%,
VOQA8b4coyo,DBMS Complete Roadmap 2023 🔥 | How to Become a Pro Database Manager? - 28 LPA 🤑,01-03-2023,10:38:26,Wednesday,10.00,12824.00,448.00,0.00,25.00,44800.00%,
7_jQ3Mr5xBA,Top 7 Free Datasets To Practice Data Analytics,02-03-2023,14:25:10,Thursday,14.00,13800.00,471.00,0.00,17.00,47100.00%,
0w7oaii9lF0,Top 10 Amazing Data Cleaning Tricks in Excel To Save Your Time 😍,04-03-2023,13:50:41,Saturday,13.00,27544.00,992.00,0.00,41.00,99200.00%,
8Zx1umdmQy8,C++ Functions Tutorial For Beginners - 1 HOUR (All Concepts Clear) - Easy Explanation,05-03-2023,08:25:17,Sunday,8.00,7900.00,347.00,0.00,20.00,34700.00%,
fXZJaEPJ4to,90% Ethical Hacker इन 3 Tools को नहीं जानते! 😮 #shorts,06-03-2023,10:38:26,Monday,10.00,23818.00,3265.00,0.00,20.00,326500.00%,
lmSh4USFJLQ,Complete WordPress Development Roadmap | How to Become a WordPress Developer in 2024 🤑,07-03-2023,14:25:10,Tuesday,14.00,141099.00,3471.00,0.00,102.00,347100.00%,
tlQZ7fx_oYQ,Become an Excel Pro with these 6 Powerful AI-Driven Features!,08-03-2023,13:50:41,Wednesday,13.00,18390.00,738.00,0.00,16.00,73800.00%,
c9kXHCQ-jc0,I Built a SNAKE GAME using Python & ChatGPT,10-03-2023,08:25:17,Friday,8.00,30447.00,904.00,0.00,27.00,90400.00%,
xkrUOOxIggo,90% लोग नहीं जानते इस Telephone Fraud के बारे में 😲,10-03-2023,10:38:26,Friday,10.00,10842.00,982.00,0.00,13.00,98200.00%,
3N03Z0Eqe8o,Data Engineer Roadmap (2023 Edition) | Learn How to Become a Data Engineer & Get a Job 🤑,11-03-2023,14:25:10,Saturday,14.00,67696.00,1552.00,0.00,64.00,155200.00%,
grsbBO0bntM,Hide your Secret Files बिना किसी 3rd Party App के! 😍,11-03-2023,13:50:41,Saturday,13.00,10387.00,883.00,0.00,11.00,88300.00%,
mPbAMD_rEyY,Learn Java Methods in 1 Hour with Easy Examples and Explanations,12-03-2023,08:25:17,Sunday,8.00,10545.00,344.00,0.00,11.00,34400.00%,
UAqggHXEb6A,Watch TILL End 👉 CALL आने पर Screen पर LOCK 🔒 लग जाएगा #AndroidTrick,12-03-2023,10:38:26,Sunday,10.00,10883.00,916.00,0.00,10.00,91600.00%,
F8mtGU4ijI0,WhatsApp Bulk Message Sender in Just 1 Click [FREE] | WhatsApp Marketing Software,13-03-2023,14:25:10,Monday,14.00,215970.00,2423.00,0.00,146.00,242300.00%,
pAFWMW55fIY,क्या आप जानते है Large Files कैसे Transfer करे  बिना किसी App के 😲,13-03-2023,13:50:41,Monday,13.00,22020.00,1243.00,0.00,11.00,124300.00%,
